name,email,sector,city,phone,website,address,formations,description,url
"CPAG - Centre de préparation à l'administration générale, Université de Bordeaux",Non trouvé,Unité de formation et de recherche,Pessac,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cpag_centre_de_preparation_a_l_administration_generale_universite_de_bordeaux-6915
CPAG - Centre de préparation à l'administration générale Aix-Marseille,Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cpag_centre_de_preparation_a_l_administration_generale_aix_marseille-6916
"Centre de préparation aux concours administratifs - Faculté de droit, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_preparation_aux_concours_administratifs_faculte_de_droit_universite_pau_et_pays_de_l_adour-6921
"CERI - Centre d'enseignement et de recherche en informatique, Université d'Avignon",Non trouvé,Unité de formation et de recherche,Avignon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceri_centre_d_enseignement_et_de_recherche_en_informatique_universite_d_avignon-6928
"Centre de gestion universitaire Saint-Louis, Université du Littoral Côte d'Opale",Non trouvé,Unité de formation et de recherche,Boulogne-sur-Mer,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_gestion_universitaire_saint_louis_universite_du_littoral_cote_d_opale-6933
"Centre de gestion universitaire de la Mi-Voix, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_gestion_universitaire_de_la_mi_voix_universite_du_littoral_cote_d_opale-6934
"ULCO - Centre de gestion universitaire de la Citadelle, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ulco_centre_de_gestion_universitaire_de_la_citadelle_universite_du_littoral_cote_d_opale-6940
"Centre de formation permanente, Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_formation_permanente_universite_pantheon_assas-6962
"Centre de formation des musiciens intervenants, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_formation_des_musiciens_intervenants_universite_aix_marseille_i-6985
"Centre de formation de musiciens intervenants, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Évry-Courcouronnes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_de_formation_de_musiciens_intervenants_universite_paris_sud_11-6998
"CFMI - Centre de formation de musiciens intervenants à l'école, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cfmi_centre_de_formation_de_musiciens_intervenants_a_l_ecole_universite_lille_3-6999
"CFMI - Centre de formation de musiciens intervenants, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cfmi_centre_de_formation_de_musiciens_intervenants_universite_de_strasbourg-7001
"CFMI - Centre de formation de musiciens intervenant à l'école, Université Rennes 2",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cfmi_centre_de_formation_de_musiciens_intervenant_a_l_ecole_universite_rennes_2-7002
"INALCO CFI - Centre de communication et formation interculturelles, Institut national des langues et civilisations orientales",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-inalco_cfi_centre_de_communication_et_formation_interculturelles_institut_national_des_langues_et_civilisations_orientales-7039
"CEPPES - Centre d'éducation permanente et de promotion économique et sociale, Université de Valenciennes",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceppes_centre_d_education_permanente_et_de_promotion_economique_et_sociale_universite_de_valenciennes-7048
CELSA - Paris Sorbonne,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-celsa_paris_sorbonne-7049
"Antenne universitaire UFR langues, littératures et civilisations étrangères Toulouse II, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Foix,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_universitaire_ufr_langues_litteratures_et_civilisations_etrangeres_toulouse_ii_universite_toulouse_ii-7165
"Antenne universitaire UFR sciences, espaces et sociétés, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Foix,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_universitaire_ufr_sciences_espaces_et_societes_universite_toulouse_ii-7166
"Antenne universitaire UFR Histoire, arts et archéologie Toulouse II, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Cahors,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_universitaire_ufr_histoire_arts_et_archeologie_toulouse_ii_universite_toulouse_ii-7168
"Antenne universitaire UFR histoire, arts et archéologie, Université Toulouse Montauban",Non trouvé,Unité de formation et de recherche,Montauban,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_universitaire_ufr_histoire_arts_et_archeologie_universite_toulouse_montauban-7169
"Antenne UFR lettres, langues et sciences humaines, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Tarbes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_ufr_lettres_langues_et_sciences_humaines_universite_pau_et_pays_de_l_adour-7174
"ASUC - Antenne scientifique universitaire de Chartres, Université d'Orléans",Non trouvé,Unité de formation et de recherche,Orléans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-asuc_antenne_scientifique_universitaire_de_chartres_universite_d_orleans-7175
"Antenne scientifique universitaire de Bourges, Université d'Orléans",Non trouvé,Unité de formation et de recherche,Orléans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_scientifique_universitaire_de_bourges_universite_d_orleans-7176
"Antenne du département de lettres, langues et art (CUFR Jean-François Champollion)",Non trouvé,Unité de formation et de recherche,Rodez,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_du_departement_de_lettres_langues_et_art_cufr_jean_francois_champollion-7183
"Antenne du département de droit, économie, gestion (INU Jean-François Champollion), Institut National Universitaire Jean-François Champollion",Non trouvé,Unité de formation et de recherche,Rodez,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_du_departement_de_droit_economie_gestion_inu_jean_francois_champollion_institut_national_universitaire_jean_francois_champollion-7185
"Antenne de Beauvais, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Compiègne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_beauvais_universite_picardie_jules_verne_amiens-7190
"Antenne de l'UFR sciences et techniques, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Tarbes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_l_ufr_sciences_et_techniques_universite_pau_et_pays_de_l_adour-7191
"Antenne de l'UFR sciences et techniques de Mont Saint-Aignan, Université de Rouen",Non trouvé,Unité de formation et de recherche,Évreux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_l_ufr_sciences_et_techniques_de_mont_saint_aignan_universite_de_rouen-7192
"UFR de droit de l'université de Rouen - Antenne Campus d'Evreux, Université de Rouen",Non trouvé,Unité de formation et de recherche,Évreux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_droit_de_l_universite_de_rouen_antenne_campus_d_evreux_universite_de_rouen-7193
"ISEM UM - Institut des sciences de l'entreprise et du management - antenne d'Orfeuillette, Université de Montpellier",Non trouvé,Unité de formation et de recherche,Albaret-Sainte-Marie,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-isem_um_institut_des_sciences_de_l_entreprise_et_du_management_antenne_d_orfeuillette_universite_de_montpellier-7198
"Antenne de la faculté des sciences et techniques de Limoges (Section STAPS), Université de Limoges",Non trouvé,Unité de formation et de recherche,Tulle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_la_faculte_des_sciences_et_techniques_de_limoges_section_staps_universite_de_limoges-7199
"ISTV - Antenne de l'Institut des sciences et techniques de Valenciennes - Maubeuge, Université de Valenciennes",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-istv_antenne_de_l_institut_des_sciences_et_techniques_de_valenciennes_maubeuge_universite_de_valenciennes-7200
"Antenne de la faculté des sciences du sport, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Laon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_la_faculte_des_sciences_du_sport_universite_picardie_jules_verne_amiens-7202
"UFR Droit et science politique - antenne de Marseille, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_et_science_politique_antenne_de_marseille_universite_d_aix_marseille-7203
"FEG - Faculté Economie et gestion - site Canebière, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-feg_faculte_economie_et_gestion_site_canebiere_universite_d_aix_marseille-7204
"Antenne de Gap de la faculté des sciences du sport de Luminy, Université Aix-Marseille II",Non trouvé,Unité de formation et de recherche,Gap,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-antenne_de_gap_de_la_faculte_des_sciences_du_sport_de_luminy_universite_aix_marseille_ii-7207
"Pôle universitaire - antenne de Gap, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Gap,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-pole_universitaire_antenne_de_gap_universite_d_aix_marseille-7208
"UPVM3 - Antenne de Béziers, Université Paul Valéry Montpellier 3",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-upvm3_antenne_de_beziers_universite_paul_valery_montpellier_3-7210
Université Paris Ouest Nanterre La Défense,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_ouest_nanterre_la_defense-7586
Université Paris Dauphine - PSL,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_dauphine_psl-7697
Faculté de Médecine Paris Descartes,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_medecine_paris_descartes-7793
Université Paris V - Paris-Descartes,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_v_paris_descartes-7810
Université Paris Panthéon-Sorbonne,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_pantheon_sorbonne-7819
Centre Audiovisuel d'Études Juridiques,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_audiovisuel_d_etudes_juridiques-7821
Université d'Aix-Marseille,Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_d_aix_marseille-7828
Université d'Avignon et des pays du Vaucluse,Non trouvé,Unité de formation et de recherche,Avignon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_d_avignon_et_des_pays_du_vaucluse-7829
Université de Picardie Jules Verne,Non trouvé,Unité de formation et de recherche,Compiègne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_picardie_jules_verne-7830
Université de technologie de Compiègne,Non trouvé,Unité de formation et de recherche,Compiègne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_technologie_de_compiegne-7831
Université de Franche-Comté,Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_franche_comte-7832
Université de technologie de Belfort-Montbéliard,Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_technologie_de_belfort_montbeliard-7833
Université  Bordeaux 1,Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_bordeaux_1-7834
"Université ""Victor Segalen""  Bordeaux 2",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_victor_segalen_bordeaux_2-7835
Université Michel de Montaigne  Bordeaux 3,Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_michel_de_montaigne_bordeaux_3-7836
Université Montesquieu  Bordeaux 4,Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_montesquieu_bordeaux_4-7837
Université de Pau et des Pays de l'Adour,Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_pau_et_des_pays_de_l_adour-7838
Université de Versailles-Saint-Quentin-en-Yvelines,Non trouvé,Unité de formation et de recherche,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_versailles_saint_quentin_en_yvelines-7839
"IDEA Lyon - Institut de droit et d'économie des affaires, Université Jean Moulin - Lyon 3",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-idea_lyon_institut_de_droit_et_d_economie_des_affaires_universite_jean_moulin_lyon_3-8905
"Faculté libre de droit Paris (FLD) - Université catholique de Lille, campus de Paris",Non trouvé,Unité de formation et de recherche,Issy-les-Moulineaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_libre_de_droit_paris_fld_universite_catholique_de_lille_campus_de_paris-9114
